text,label,intent_name,conversations
"if i lost my phone, what steps do i need to take to stop someone from using my account?",42,lost_or_stolen_phone,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""if i lost my phone, what steps do i need to take to stop someone from using my account?\""""}, {""role"": ""assistant"", ""content"": ""lost_or_stolen_phone""}]"
i made a cash withdrawal and was charged a fee incorrectly can you help with this?,19,cash_withdrawal_charge,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i made a cash withdrawal and was charged a fee incorrectly can you help with this?\""""}, {""role"": ""assistant"", ""content"": ""cash_withdrawal_charge""}]"
"i got my card now, how do i make it show up in the app?",13,card_linking,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i got my card now, how do i make it show up in the app?\""""}, {""role"": ""assistant"", ""content"": ""card_linking""}]"
"not living in same place, need to change details",30,edit_personal_details,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""not living in same place, need to change details\""""}, {""role"": ""assistant"", ""content"": ""edit_personal_details""}]"
"i checked my statement and saw a charge of one pound, where is this charge coming from?",34,extra_charge_on_statement,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i checked my statement and saw a charge of one pound, where is this charge coming from?\""""}, {""role"": ""assistant"", ""content"": ""extra_charge_on_statement""}]"
what should i do after i've moved and need to update my personal details?,30,edit_personal_details,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""what should i do after i've moved and need to update my personal details?\""""}, {""role"": ""assistant"", ""content"": ""edit_personal_details""}]"
are refunds allowed for certain items.,52,request_refund,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""are refunds allowed for certain items.\""""}, {""role"": ""assistant"", ""content"": ""request_refund""}]"
how can i tell if someone else is using my card?,22,compromised_card,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""how can i tell if someone else is using my card?\""""}, {""role"": ""assistant"", ""content"": ""compromised_card""}]"
what should i do if i want to get another card for someone in my family?,39,getting_spare_card,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""what should i do if i want to get another card for someone in my family?\""""}, {""role"": ""assistant"", ""content"": ""getting_spare_card""}]"
can i use it outside of europe?,24,country_support,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""can i use it outside of europe?\""""}, {""role"": ""assistant"", ""content"": ""country_support""}]"
i am not sure but someone else might be using my card,22,compromised_card,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i am not sure but someone else might be using my card\""""}, {""role"": ""assistant"", ""content"": ""compromised_card""}]"
why do you need to verify my identity?,74,why_verify_identity,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""why do you need to verify my identity?\""""}, {""role"": ""assistant"", ""content"": ""why_verify_identity""}]"
can i use a credit card from the us to top up?,54,supported_cards_and_currencies,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""can i use a credit card from the us to top up?\""""}, {""role"": ""assistant"", ""content"": ""supported_cards_and_currencies""}]"
please can i get a disposable virtual card as well?,37,get_disposable_virtual_card,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""please can i get a disposable virtual card as well?\""""}, {""role"": ""assistant"", ""content"": ""get_disposable_virtual_card""}]"
